nom,adresse,coordonnees,,Id,rue,code_postal,ville
"
Amap'Aux Potes","Boulevard Jean Baptiste Lebas
59000
Lille",,,id_1649,Boulevard Jean Baptiste Lebas,CP_59000,Lille
Amapetit,"Ecole De Cirque De Salaise - 50 Rue De La Rebatière
38150
Salaise-Sur-Sanne",,,id_1650,Ecole De Cirque De Salaise - 50 Rue De La Rebatière,CP_38150,Salaise-Sur-Sanne
"
Amapipo","75007
Paris",,,id_1651,,CP_75007,Paris
"
Amaplaine - Amap De La Plaine Saint-Denis","232 Avenue du Président Wilson
93210
Saint-Denis",,,id_1652,232 Avenue du Président Wilson,CP_93210,Saint-Denis
"
Amaplaplaine","38400
Saint-Martin-d'Hères",,,id_1653,,CP_38400,Saint-Martin-d'Hères
Amap-Map (Manger Avec Plaisir),"Contard
82600
Mas-Grenier",,,id_1654,Contard,CP_82600,Mas-Grenier
"
Amap-Monde","13006
Marseille",,,id_1655,,CP_13006,Marseille
Amapola,"32 Rue Faidherbe
75011
Paris",,,id_1656,32 Rue Faidherbe,CP_75011,Paris
"
Amap'Otagère","104 Rue Florimond Laurent
76620
Le Havre",,,id_1657,104 Rue Florimond Laurent,CP_76620,Le Havre
Amapousse,"3 Rue Lou Beroy
64320
Ousse",,,id_1658,3 Rue Lou Beroy,CP_64320,Ousse
Amapp Couteron- Puyricard,"250 Route De Couteron Cave Du Château Lévêque
13100
Aix-en-Provence",,,id_1659,250 Route De Couteron Cave Du Château Lévêque,CP_13100,Aix-en-Provence
"
Amapp De La Salle","Lieu-Dit La Salle
37190
Rivarennes",,,id_1660,Lieu-Dit La Salle,CP_37190,Rivarennes
Amapp Les Paniers Bio Des Prés Sur Vanne,"Forge de Chigy
89190
Chigy",,,id_1661,Forge de Chigy,CP_89190,Chigy
"
Amapp Loire Et Canal","Route De Cernoy Grange Pyramidale
45360
Châtillon Sur Loire",,,id_1662,Route De Cernoy Grange Pyramidale,CP_45360,Châtillon Sur Loire
"
Amap'Petit","Rue de Dolving
57400
Haut-Clocher",,,id_1663,Rue de Dolving,CP_57400,Haut-Clocher
Amapress,"22 Rue Saint-yves
75014
Paris",,,id_1664,22 Rue Saint-yves,CP_75014,Paris
"
Amap'Tite Contree","Rue de la Mairie
01150
Sainte-Julie",,,id_1665,Rue de la Mairie,CP_01150,Sainte-Julie
"
Aru Angoulême","Centre D'Activité
16000
Angoulême",,,id_1666,Centre D'Activité,CP_16000,Angoulême
"
Association Alter'Nature","2480 Rte de la Barliette
74300
Arâches-la-Frasse",,,id_1667,2480 Rte de la Barliette,CP_74300,Arâches-la-Frasse
Association Al'Terres Natives 66,"23 Rue Francois Arago
66130
Bouleternère",,,id_1668,23 Rue Francois Arago,CP_66130,Bouleternère
"
Association Des Amapiens Du Golfe","83310
Cogolin",,,id_1669,,CP_83310,Cogolin
Association Echel - Grange Associative - Amap,"25330
Nans-sous-Sainte-Anne",,,id_1670,,CP_25330,Nans-sous-Sainte-Anne
"
Association Étudiante Cac'Carotte","Pôle Solidarité Et Citoyenneté Université De Technologie De Compiègne Rue Roger Coutolenc
60200
Compiègne",,,id_1671,Pôle Solidarité Et Citoyenneté Université De Technologie De Compiègne Rue Roger Coutolenc,CP_60200,Compiègne
"
Association Icare","3 Rue des Daims
68780
Sentheim",,,id_1672,3 Rue des Daims,CP_68780,Sentheim
"
Association Mosaique","3 Grande Rue de la Mairie
31320
Pechbusque",,,id_1673,3 Grande Rue de la Mairie,CP_31320,Pechbusque
"
Association Panier Des Familles","Place du rond point
33910
Bonzac",,,id_1674,Place du rond point,CP_33910,Bonzac
"
Association Parenthèse","Les Ufernets
07130
Toulaud",,,id_1675,Les Ufernets,CP_07130,Toulaud
"
Association Tout Naturellement","73 Chemin de la Petite Bastide
13650
Meyrargues",,,id_1676,73 Chemin de la Petite Bastide,CP_13650,Meyrargues
Association Zest - Du Goût Et Des Couleurs,"2 Boulevard Armand Duportal
31000
Toulouse",,,id_1677,2 Boulevard Armand Duportal,CP_31000,Toulouse
Au Fil De L'Eau Jardin De Cocagne,"Le Bruchet
43120
Monistrol Sur Loire",,,id_1678,Le Bruchet,CP_43120,Monistrol Sur Loire
"
Au Jardin Bonheur","12 Rue des Quarante
59132
Ohain",,,id_1679,12 Rue des Quarante,CP_59132,Ohain
"
Au Jardin De Laurent","4305 Route de la Vallée
26260
Saint-Bardoux",,,id_1680,4305 Route de la Vallée,CP_26260,Saint-Bardoux
"
Biau Jardin","Scic Le Biau Jardin Moulin Du Roy
63360
Gerzat",,,id_1681,Scic Le Biau Jardin Moulin Du Roy,CP_63360,Gerzat
"
Biau Potager","50 Grande Rue
90150
Reppe",,,id_1682,50 Grande Rue,CP_90150,Reppe
"
Bio Chemins","Grand Village
17270
Clérac",,,id_1683,Grand Village,CP_17270,Clérac
Bio Culture - Les Paniers Bio Et Locaux,"28 Rue de Wolfenbuttel
92310
Sèvres",,,id_1684,28 Rue de Wolfenbuttel,CP_92310,Sèvres
Bio Sur Orne,"La Pierre (Exmes)
61310
Gouffern en Auge",,,id_1685,La Pierre (Exmes),CP_61310,Gouffern en Auge
"
Biobox","125 Chemin du Sang de Serp
31200
Toulouse",,,id_1686,125 Chemin du Sang de Serp,CP_31200,Toulouse
"
Bio'Cal Du Lomont","27 Grande Rue
25190
Montécheroux",,,id_1687,27 Grande Rue,CP_25190,Montécheroux
"
Biodirect13","304 Chemin des Arcades
13100
Aix-en-Provence",,,id_1688,304 Chemin des Arcades,CP_13100,Aix-en-Provence
"Bioréseau, Amap De Narbonne","Atelier Populaire, 6 Place Belfort
11100
Narbonne",,,id_1689,"Atelier Populaire, 6 Place Belfort",CP_11100,Narbonne
"
Biosol 62","Rue du Four a Chaux
62280
Saint-Martin-Boulogne",,,id_1690,Rue du Four a Chaux,CP_62280,Saint-Martin-Boulogne
"
Bouteyre Franck Et Mireille","Cante L'Abri
04200
Entrepierres",,,id_1691,Cante L'Abri,CP_04200,Entrepierres
"
Cagette De Chens","1199 Rte du Lac
74140
Chens-sur-Léman",,,id_1692,1199 Rte du Lac,CP_74140,Chens-sur-Léman
"
Can La Haut","Quartier Séraut
31350
Boulogne-Sur-Gesse",,,id_1693,Quartier Séraut,CP_31350,Boulogne-Sur-Gesse
"
Cap Des Monts Du Matin","01400
Romans",,,id_1694,,CP_01400,Romans
Capélo,"Place Du Moulin Prouilhe
34220
Courniou",,,id_1695,Place Du Moulin Prouilhe,CP_34220,Courniou
"
Caux'Inelle - Yvetot","Rue Pierre Varin
76190
Yvetot",,,id_1696,Rue Pierre Varin,CP_76190,Yvetot
"
Cékankon Amap","12 Cours Beaumond
13400
Aubagne",,,id_1697,12 Cours Beaumond,CP_13400,Aubagne
"
Champs Libres","94120
Fontenay-sous-Bois",,,id_1698,,CP_94120,Fontenay-sous-Bois
"
Chantier D'Insertion De La Croix Rouge : Pré Vert","9 Boulevard du Champ aux Métiers
21800
Quetigny",,,id_1699,9 Boulevard du Champ aux Métiers,CP_21800,Quetigny
"
Chants De La Terre","114 Chemin Lauchwerb
68000
Colmar",,,id_1700,114 Chemin Lauchwerb,CP_68000,Colmar
Chatelamap,"69 Rue Creuzé
86100
Châtellerault",,,id_1701,69 Rue Creuzé,CP_86100,Châtellerault
"
Chone Agnès Et François","16 Rue du Château
54800
Puxe",,,id_1702,16 Rue du Château,CP_54800,Puxe
"
Civam Bio 09","Cotes
09240
La Bastide-de-Sérou",,,id_1703,Cotes,CP_09240,La Bastide-de-Sérou
Collo'Bio,"Avenue du 8 Mai 1945
83610
Collobrières",,,id_1704,Avenue du 8 Mai 1945,CP_83610,Collobrières
"
Croc Champs","Mjc De Fresnes
94260
Fresnes",,,id_1705,Mjc De Fresnes,CP_94260,Fresnes
Croqueurs Et Paysans Gourmands,"Peries
09700
Saverdun",,,id_1706,Peries,CP_09700,Saverdun
"
C-Trait-Bio","La Petite Lande
16500
Brillac",,,id_1707,La Petite Lande,CP_16500,Brillac
"
D'Ac (Dém'Arch Coopérative)","La Grenalière
86210
Archigny",,,id_1708,La Grenalière,CP_86210,Archigny
"
Devenez Merveilleux","55 Avenue de l'Europe
37100
Tours",,,id_1709,55 Avenue de l'Europe,CP_37100,Tours
D'Issy Et D'Ailleurs,"92130
Issy-les-Moulineaux",,double ? ,id_1710,,CP_92130,Issy-les-Moulineaux
"
Du Champ À L'Assiette","2 Rue Aime Cesaire
25400
Audincourt",,double ? ,id_1711,2 Rue Aime Cesaire,CP_25400,Audincourt
"
Du Goût Et Des Couleurs","11 Rue Du Château
02160
Vauxcere",,,id_1712,11 Rue Du Château,CP_02160,Vauxcere
"
Earl Brechotte","Coumarque Haut
47200
Fourques-sur-Garonne",,,id_1713,Coumarque Haut,CP_47200,Fourques-sur-Garonne
Earl Fra Christine,"Les Grangions
84400
Lagarde D'Apt",,,id_1714,Les Grangions,CP_84400,Lagarde D'Apt
"
Eco Relais De L'Etoile","Parking Groupe Scolaire Estello
13119
Saint Savournin",,,id_1715,Parking Groupe Scolaire Estello,CP_13119,Saint Savournin
"
Eirl Les Jardins De Malibert","Route De La Louvière - Donnadieu
34360
Babeau Bouldoux",,,id_1716,Route De La Louvière - Donnadieu,CP_34360,Babeau Bouldoux
"
Elian Faussié","Domaine De Festes
11170
Moussoulens",,,id_1717,Domaine De Festes,CP_11170,Moussoulens
Elisabeth Carbone - Amap Conseil,"Montmaur
19500
Marcillac La Croze",,,id_1718,Montmaur,CP_19500,Marcillac La Croze
En Partenariat Avec Consom'Solidaire,"38 Rue Clisson
75013
Paris",,,id_1719,38 Rue Clisson,CP_75013,Paris
"
Enverts","46 Allée D'Italie
69364
Lyon",,,id_1720,46 Allée D'Italie,CP_69364,Lyon
Epicerie Éco-Citoyenne Altermarché Et Amap Fanes De Saint Maur,"52 Avenue Jeanne d'Arc
94210
Saint-Maur-des-Fossés",,,id_1721,52 Avenue Jeanne d'Arc,CP_94210,Saint-Maur-des-Fossés
"
Esat De L'Arche","11 Rue Roquin
60350
Trosly-Breuil",,,id_1722,11 Rue Roquin,CP_60350,Trosly-Breuil
Ferme À L'Envers,"3349 Rte de Saint Etienne de Tulmont
82370
Saint-Nauphary

",,,id_1723,3349 Rte de Saint Etienne de Tulmont,CP_82370,Saint-Nauphary
"
Ferme Aux Cailloux","13 Route de Saint Florentin
89320
Arces-Dilo",,,id_1724,13 Route de Saint Florentin,CP_89320,Arces-Dilo
"
Ferme De La Jonquille","Le Bourg
63150
Murat Le Quaire",,,id_1725,Le Bourg,CP_63150,Murat Le Quaire
"
Ferme De Luc","65000
Tarbes",,,id_1726,,CP_65000,Tarbes
"
Ferme De Neuilly","108 Avenue Charles de Gaulle
92200
Neuilly-sur-Seine",,,id_1727,108 Avenue Charles de Gaulle,CP_92200,Neuilly-sur-Seine
"
Ferme De Noé","630 Chemin de Verlaque
13530
Trets",,,id_1728,630 Chemin de Verlaque,CP_13530,Trets
"
Ferme De Saintary","Saintary
23140
Rimondeix",,,id_1729,Saintary,CP_23140,Rimondeix
"
Ferme De Sous-La-Côte","La Ferme De Sous La Côte
25340
Fontaine-Lès-Clerval",,,id_1730,La Ferme De Sous La Côte,CP_25340,Fontaine-Lès-Clerval
"
Ferme Des Buers","33 Rue du 8 Mai 1945
69100
Villeurbanne",,,id_1731,33 Rue du 8 Mai 1945,CP_69100,Villeurbanne
"
Ferme Des Grands Noyers","72110
Les Grands Noyers",,,id_1732,,CP_72110,Les Grands Noyers
"
Ferme Des Tilleuls","11 Chemin de Thezy
80800
Gentelles",,,id_1733,11 Chemin de Thezy,CP_80800,Gentelles
Ferme D'Osaane,"Rue des Ecoles
76940
Vatteville-la-Rue",,,id_1734,Rue des Ecoles,CP_76940,Vatteville-la-Rue
"
Ferme Du Moulin De Rousset","87140
Vaulry",,,id_1735,,CP_87140,Vaulry
"
Ferme Duboé","54B Rue des Pyrénées
65200
Trébons",,,id_1736,54B Rue des Pyrénées,CP_65200,Trébons
Ferme Fromagerie Du Castillon,"Le Castillon
76430
St Vincent Cramesnil",,,id_1737,Le Castillon,CP_76430,St Vincent Cramesnil
"
Ferme Sapousse","Rue Charles Michels
91740
Pussay",,,id_1738,Rue Charles Michels,CP_91740,Pussay
"
France Miegemolle","Le Bernes
31430
Le Fousseret",,,id_1739,Le Bernes,CP_31430,Le Fousseret
"
Gabriel Illig","1 All Hubert Latham
54420
Saulxures-lès-Nancy",,,id_1740,1 All Hubert Latham,CP_54420,Saulxures-lès-Nancy
Gaec D'Alterville,"57260
Tarquimpol",,,id_1741,,CP_57260,Tarquimpol
Girard Helga Et Philippe,"Chemin De Pissaïs
04700
La Brillanne",,,id_1742,Chemin De Pissaïs,CP_04700,La Brillanne
"
Graines De Terroir","8 Rue de Strasbourg
82240
Septfonds",,,id_1743,8 Rue de Strasbourg,CP_82240,Septfonds
"
Gressard Damien","Moulin de Foulot
71460
Saint-Gengoux-le-National",,,id_1744,Moulin de Foulot,CP_71460,Saint-Gengoux-le-National
"
Guillaume Douchet","Rue Principale
62250
Beuvrequen",,,id_1745,Rue Principale,CP_62250,Beuvrequen
"
Hiroux Chantal","54129
Magnières",,,id_1746,,CP_54129,Magnières
"
Jardin D'Avenir","Le Colombier
69850
St Martin En Haut",,,id_1747,Le Colombier,CP_69850,St Martin En Haut
"
Jardin De Bentenac","Route des Cabanes
34130
Mauguio",,,id_1748,Route des Cabanes,CP_34130,Mauguio
"
Jardin De Cocagne De Limon","4 Rue des Arpentis
91430
Vauhallan",,,id_1749,4 Rue des Arpentis,CP_91430,Vauhallan
"
Jardin De La Curiaz","La Curiaz
73800
Villard D'Hery",,,id_1750,La Curiaz,CP_73800,Villard D'Hery
"
Jardin De La Voie Romaine","Aire Du Loiret
45340
Beaune La Rolande",,,id_1751,Aire Du Loiret,CP_45340,Beaune La Rolande
"
Jardin De Manspach / Amap Du Moulin De Manspach","68210
Manspach",,,id_1752,,CP_68210,Manspach
"
Jardin D'Emeraude","Hameau de Sèrieis
34650
Lunas",,,id_1753,Hameau de Sèrieis,CP_34650,Lunas
"
Jardin En Hurepoix","Hameau De La Gambade
91530
Rouillon",,,id_1754,Hameau De La Gambade,CP_91530,Rouillon
Jardinature,"Chemin Dit du Semaphore
86000
Poitiers",,,id_1755,Chemin Dit du Semaphore,CP_86000,Poitiers
"
Jardins Dans La Ville","Jardins Dans La Ville
61200
Argentan",,,id_1756,Jardins Dans La Ville,CP_61200,Argentan
"
Jardins De Cocagne","770 Avenue de Chateau-larron
01300
Belley",,,id_1757,770 Avenue de Chateau-larron,CP_01300,Belley
"
Jardins De Cocagne De Chalezeule","15 Chemin de Charmarin
25220
Chalezeule",,,id_1758,15 Chemin de Charmarin,CP_25220,Chalezeule
"
Jardins De Cocagne Mâcon","1182 Rue du Beaujolais
71000
Mâcon",,,id_1759,1182 Rue du Beaujolais,CP_71000,Mâcon
Jardins De Cocagne Pluta Joseph,"37 Ter Av. Du Général De Gaulle
08110
Carignan",,,id_1760,37 Ter Av. Du Général De Gaulle,CP_08110,Carignan
Jardins De Cocagne Sougey Insertion,"10 Rue du 19 Mars 1962
01340
Montrevel-en-Bresse",,,id_1761,10 Rue du 19 Mars 1962,CP_01340,Montrevel-en-Bresse
"
Jardins De Cocagnes","01090
Montmerle",,,id_1762,,CP_01090,Montmerle
Jardins De La Roche De Charme,"32 Grande Rue
88170
Pleuvezain",,,id_1763,32 Grande Rue,CP_88170,Pleuvezain
"
Jardins Des Gorges De L'Aveyron","Mexos
82140
Feneyrols",,,id_1764,Mexos,CP_82140,Feneyrols
"
Jardins Du Montvaudois","20 Rue Blaise Pascal
70400
Héricourt",,,id_1765,20 Rue Blaise Pascal,CP_70400,Héricourt
"
Jardins Du Trèfle Rouge","Rue de Raedersheim
68190
Ungersheim",,,id_1766,Rue de Raedersheim,CP_68190,Ungersheim
Jeandel Alexandre,"9 Route Rémois
88170
Longchamp Sous Châtenois",,,id_1767,9 Route Rémois,CP_88170,Longchamp Sous Châtenois
"
Josette Baudrin","96 Rue Desmazières
62131
Verquin",,,id_1768,96 Rue Desmazières,CP_62131,Verquin
Kampulo,"Près De Béraut
47400
Villeton",,,id_1769,Près De Béraut,CP_47400,Villeton
"
L’Amapopote Lyonnaise","3 Rue Félissent
69007
Lyon",,,id_1770,3 Rue Félissent,CP_69007,Lyon
"
La Baratt'Abio","Marché Saint-Arigle, Rue Du Pont-Cizeau
58000
Nevers",,,id_1771,"Marché Saint-Arigle, Rue Du Pont-Cizeau",CP_58000,Nevers
"
La Bataillouse","32000
Auch",,,id_1772,,CP_32000,Auch
La Blette Humaine,"4 Boulevard des Pyrenees
92160
Antony",,,id_1773,4 Boulevard des Pyrenees,CP_92160,Antony
"
La Calebasse - Les Cagettes Du Vidourle","14 Lot. Vallat De La Treille
30670
Aigues Vives",,,id_1774,14 Lot. Vallat De La Treille,CP_30670,Aigues Vives
La Chalotterie - Geoffroy Champin,"Hameau De La Goularderie
77390
Ozouer Le Voulgis",,,id_1775,Hameau De La Goularderie,CP_77390,Ozouer Le Voulgis
Association Alineas,"30 Rue Jean Cottin
75018
Paris",,,id_1776,30 Rue Jean Cottin,CP_75018,Paris
La Clé Des Champs,"Rue Emile Boutrais
94120
Fontenay-sous-Bois",,,id_1777,Rue Emile Boutrais,CP_94120,Fontenay-sous-Bois
La Croc'Cinelle De La Risle,"La Vavassorie
61300
Saint Sulpice Sur Risle",,,id_1778,La Vavassorie,CP_61300,Saint Sulpice Sur Risle
La Fleur Au Panier Association Local Récup,"Route de Châteauneuf
84100
Orange",,,id_1779,Route de Châteauneuf,CP_84100,Orange
"
La Forêt De Betpoué","31350
Boulogne-sur-Gesse",,,id_1780,,CP_31350,Boulogne-sur-Gesse
"
La Garenne","80 Boulevard du Général Leclerc
92110
Clichy",,,id_1781,80 Boulevard du Général Leclerc,CP_92110,Clichy
"
La Main Au Panier","Ferme Des Bussières
55500
Nantois",,,id_1782,Ferme Des Bussières,CP_55500,Nantois
"
La P'Tite Salade Du Coin","Centre Socio-Culturel Rue Du Stade
86190
Vouillé",,,id_1783,Centre Socio-Culturel Rue Du Stade,CP_86190,Vouillé
"
La S'Amapienne","13 Boulevard Maignan Lariviere
80000
Amiens",,,id_1784,13 Boulevard Maignan Lariviere,CP_80000,Amiens
"
La Sardine Verte","92310
Sèvres",,,id_1785,,CP_92310,Sèvres
"
La Vie Est Bio","Les Salles
23340
Gentioux Pigerolles",,,id_1786,Les Salles,CP_23340,Gentioux Pigerolles
Laiterie La Chapelle,"72 Rue Philippe de Girard
75018
Paris",,,id_1787,72 Rue Philippe de Girard,CP_75018,Paris
Lamapacarreaux,"1 Place de la Commune de 1871
38100
Grenoble",,,id_1788,1 Place de la Commune de 1871,CP_38100,Grenoble
"
Le Biau Jardin","Rue Moulin du Roy
63360
Gerzat",,,id_1789,Rue Moulin du Roy,CP_63360,Gerzat
"
Le Biau Jardin De Grannod","301 Chemin des Ferdières
71500
Sornay",,,id_1790,301 Chemin des Ferdières,CP_71500,Sornay
"
Le Bio Cabas","59147
Chemy",,,id_1791,,CP_59147,Chemy
"
Le Cabas Du Coin","Rue du 11 Novembre 1918
61500
Sées",,,id_1792,Rue du 11 Novembre 1918,CP_61500,Sées
"
Le Champ Des Oiseaux","La Léoune
34390
Premian",,,id_1793,La Léoune,CP_34390,Premian
Le Chant Des Saisons,"645 Route de Saint-claude
39130
Étival",,,id_1794,645 Route de Saint-claude,CP_39130,Étival
"
Le Clos De Barbeiranne","Route du Luc
83340
Cabasse",,,id_1795,Route du Luc,CP_83340,Cabasse
Le Colibri,"32190
Vic-Fezensac",,,id_1796,,CP_32190,Vic-Fezensac
Le Comptoir Bio,"Rue Haute
08270
Justine Herbigny",,,id_1797,Rue Haute,CP_08270,Justine Herbigny
"
Le Comptoir Des Lions","2 Rue des Commerces
16500
Saint-Maurice-des-Lions",,,id_1798,2 Rue des Commerces,CP_16500,Saint-Maurice-des-Lions
"
Le Cresson Gourmand","92420
Vaucresson",,,id_1799,,CP_92420,Vaucresson
Le Jardin De Cocagne D'Arronnes,"Maison Bargoin
03250
Arronnes",,,id_1800,Maison Bargoin,CP_03250,Arronnes
Le Jardin De Cocagne Saint Faron,"Chem de la Justice
77100
Meaux",,,id_1801,Chem de la Justice,CP_77100,Meaux
"
Le Jardin De Fanou","Lieu-Dit Les Miquels - 180 Chemin De Boujac
31620
Fronton",,,id_1802,Lieu-Dit Les Miquels - 180 Chemin De Boujac,CP_31620,Fronton
"
Le Jardin De La Courtilière","50 Bd du Docteur Jean Jules Herbert
73100
Aix-Les-Bains",,,id_1803,50 Bd du Docteur Jean Jules Herbert,CP_73100,Aix-Les-Bains
"
Le Jardin De Paul","77250
Episy",,,id_1804,,CP_77250,Episy
"
Le Jardin De Poissy","5 Rue des Sapins
78300
Poissy",,,id_1805,5 Rue des Sapins,CP_78300,Poissy
"
Le Jardin De Roque Jalabert","3 Avenue de Béziers
34210
Olonzac",,,id_1806,3 Avenue de Béziers,CP_34210,Olonzac
"
Le Jardin D'Eglantine","Route du Violon
69530
Orliénas",,,id_1807,Route du Violon,CP_69530,Orliénas
Le Jardin D'Elise,"Aux Jardins Du Maraîcher Rue Des Sablons
91810
Vert Le Grand",,,id_1808,Aux Jardins Du Maraîcher Rue Des Sablons,CP_91810,Vert Le Grand
"
Le Jardin Des Asclépiades","Route de Vence
06800
Cagnes-sur-Mer",,,id_1809,Route de Vence,CP_06800,Cagnes-sur-Mer
Le Jardin D'Orgerus,"18 Rue des Petits Clos
78910
Orgerus",,,id_1810,18 Rue des Petits Clos,CP_78910,Orgerus
"
Le Jardin Du Bué","Le Bué Niré Le Dolent
86200
Loudun",,,id_1811,Le Bué Niré Le Dolent,CP_86200,Loudun
Le Jardin Et Les Vergers De La Villotte,"8 Grande Rue Brasseitte
55300
Han Sur Meuse",,,id_1812,8 Grande Rue Brasseitte,CP_55300,Han Sur Meuse
"
Le Jardin Lamponais","Cavagnac
24370
Saint-Julien-De-Lampon",,,id_1813,Cavagnac,CP_24370,Saint-Julien-De-Lampon
"
Le Kdi Des Grands Moulins","Chez Mie Labo13 - 15 Rue Jean Antoine De Baïf
75013
Paris",,,id_1814,Chez Mie Labo13 - 15 Rue Jean Antoine De Baïf,CP_75013,Paris
"
Le Panier À Salades","75 Boulevard du Général de Gaulle
91210
Draveil",,,id_1815,75 Boulevard du Général de Gaulle,CP_91210,Draveil
"
Le Panier Baladeur","49 Rue Principale
67290
Struth",,,id_1816,49 Rue Principale,CP_67290,Struth
"
Le Panier De Germaine","Rue Nationale
87380
Magnac-Bourg",,,id_1817,Rue Nationale,CP_87380,Magnac-Bourg
"
Le Panier Du Lys Amap","37260
Artannes-sur-Indre",,,id_1818,,CP_37260,Artannes-sur-Indre
"
Le Panier Farenc","22 Cours Aristide Briand
13580
La Fare-les-Oliviers",,,id_1819,22 Cours Aristide Briand,CP_13580,La Fare-les-Oliviers
"
Le Panier Fermier Chatillonnais","La Rigaudière
36700
St Cyran Du Jambot",,,id_1820,La Rigaudière,CP_36700,St Cyran Du Jambot
Le Plateau Bio / Benjamin Soulard,"14 Rue des Ereux
28210
Le Boullay-Mivoye",,,id_1821,14 Rue des Ereux,CP_28210,Le Boullay-Mivoye
"
Le Potager Bio","Hameau De Montmèze
34140
Mèze",,,id_1822,Hameau De Montmèze,CP_34140,Mèze
"
Le Potager De Gaïa","83330
Évenos",,,id_1823,,CP_83330,Évenos
"
Le Potager De La Fontaine","94800
Villejuif",,,id_1824,,CP_94800,Villejuif
"
Le Potager De Stéphanie","16 Chemin de la Serre
31450
Belberaud",,,id_1825,16 Chemin de la Serre,CP_31450,Belberaud
"
Le Potager Du Cabanon","Chemin des Plans
83136
Garéoult",,,id_1826,Chemin des Plans,CP_83136,Garéoult
"
Le Potager Naturel","27110
Graveron-Sémerville",,,id_1827,,CP_27110,Graveron-Sémerville
"
Le Potager San Martinois","Rue des Longues Raies
77630
Saint-Martin-en-Bière",,,id_1828,Rue des Longues Raies,CP_77630,Saint-Martin-en-Bière
"
Le Tio'Bio","Draille De La Bugadiere
13910
Maillane",,,id_1829,Draille De La Bugadiere,CP_13910,Maillane
"
Le Ver De Terre Et Son Orchestre","La Becarie
87200
Saint-Martin-de-Jussac",,,id_1830,La Becarie,CP_87200,Saint-Martin-de-Jussac
"
Le Verger Des 4 Saisons","Rue Delambre
75014
Paris",,,id_1831,Rue Delambre,CP_75014,Paris
"
Légumes Amap'Orte","Avenue Léo Lagrange
13410
Lambesc",,,id_1832,Avenue Léo Lagrange,CP_13410,Lambesc
Légumes Du Moulin,"Le Moulin
65140
Montfaucon",,,id_1833,Le Moulin,CP_65140,Montfaucon
"
Légumes Et Compagnie","18 Rue des Papillons
93100
Montreuil",,,id_1834,18 Rue des Papillons,CP_93100,Montreuil
"
L'Équytable","11 Rue Clément Ader
38130
Échirolles",,,id_1835,11 Rue Clément Ader,CP_38130,Échirolles
"
Les Amis De La Garenne","32 Avenue des Bénédictins
87000
Limoges",,,id_1836,32 Avenue des Bénédictins,CP_87000,Limoges
"
Les Cagettes Larziacoises","28 Rue de la Croix Boissee
91510
Lardy",,double ?,id_1837,28 Rue de la Croix Boissee,CP_91510,Lardy
"
Les Carottes Sauvages","74380
Lucinges",,,id_1838,,CP_74380,Lucinges
Les Champs Du Plaisir,"42 Avenue Des Jasmins
91280
St Pierre",,,id_1839,42 Avenue Des Jasmins,CP_91280,St Pierre
Les Doryphores De Monplaisir (Lyon 8Ème),"69008
Lyon",,,id_1840,,CP_69008,Lyon
